sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-09-20-0,2025-09-20T23:22:00,30,1,4,retail
2025-09-20-1,2025-09-20T04:36:00,5,1,1,ecommerce
2025-09-20-2,2025-09-20T06:52:00,3,1,2,retail
2025-09-20-3,2025-09-20T10:46:00,20,1,5,ecommerce
2025-09-20-4,2025-09-20T08:38:00,3,2,2,ecommerce
2025-09-20-5,2025-09-20T12:11:00,50,5,3,retail
2025-09-20-6,2025-09-20T12:33:00,28,3,4,ecommerce
2025-09-20-7,2025-09-20T13:11:00,22,5,4,ecommerce
2025-09-20-8,2025-09-20T17:43:00,18,2,1,ecommerce
2025-09-20-9,2025-09-20T02:41:00,28,1,5,ecommerce
2025-09-20-10,2025-09-20T10:57:00,7,1,1,ecommerce
2025-09-20-11,2025-09-20T22:33:00,19,2,4,retail
2025-09-20-12,2025-09-20T23:32:00,29,5,3,ecommerce
2025-09-20-13,2025-09-20T01:26:00,47,4,4,ecommerce
2025-09-20-14,2025-09-20T21:49:00,4,1,1,ecommerce
2025-09-20-15,2025-09-20T12:24:00,33,3,1,retail
2025-09-20-16,2025-09-20T20:44:00,44,1,4,retail
2025-09-20-17,2025-09-20T04:18:00,5,3,3,ecommerce
2025-09-20-18,2025-09-20T19:21:00,3,5,5,retail
2025-09-20-19,2025-09-20T23:10:00,29,4,1,retail
2025-09-20-20,2025-09-20T18:04:00,24,2,4,ecommerce
2025-09-20-21,2025-09-20T22:10:00,18,3,2,ecommerce
2025-09-20-22,2025-09-20T17:40:00,25,3,5,retail
2025-09-20-23,2025-09-20T08:56:00,50,2,5,ecommerce
2025-09-20-24,2025-09-20T23:41:00,32,5,2,retail
2025-09-20-25,2025-09-20T04:37:00,5,1,4,retail
2025-09-20-26,2025-09-20T23:16:00,21,4,3,retail
2025-09-20-27,2025-09-20T18:46:00,35,2,2,retail
2025-09-20-28,2025-09-20T12:20:00,33,4,2,retail
2025-09-20-29,2025-09-20T06:51:00,9,3,3,ecommerce
2025-09-20-30,2025-09-20T15:57:00,36,5,2,retail
2025-09-20-31,2025-09-20T02:14:00,20,1,4,ecommerce
2025-09-20-32,2025-09-20T13:58:00,37,4,1,retail
