sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-25-0,2025-10-25T09:04:00,36,1,2,ecommerce
2025-10-25-1,2025-10-25T11:25:00,13,4,3,ecommerce
2025-10-25-2,2025-10-25T13:24:00,8,1,4,ecommerce
2025-10-25-3,2025-10-25T06:59:00,12,1,1,retail
2025-10-25-4,2025-10-25T13:13:00,7,2,2,ecommerce
2025-10-25-5,2025-10-25T23:32:00,44,1,2,ecommerce
2025-10-25-6,2025-10-25T12:19:00,30,5,5,ecommerce
2025-10-25-7,2025-10-25T07:24:00,33,3,1,ecommerce
2025-10-25-8,2025-10-25T00:25:00,14,4,2,ecommerce
2025-10-25-9,2025-10-25T13:15:00,47,1,3,ecommerce
2025-10-25-10,2025-10-25T13:20:00,39,3,4,ecommerce
2025-10-25-11,2025-10-25T22:46:00,16,1,1,retail
2025-10-25-12,2025-10-25T00:00:00,2,1,3,retail
2025-10-25-13,2025-10-25T10:21:00,29,1,4,retail
2025-10-25-14,2025-10-25T03:19:00,4,1,4,ecommerce
2025-10-25-15,2025-10-25T02:35:00,18,5,4,retail
2025-10-25-16,2025-10-25T10:09:00,50,3,2,ecommerce
2025-10-25-17,2025-10-25T15:35:00,14,3,1,retail
2025-10-25-18,2025-10-25T16:15:00,12,3,2,ecommerce
2025-10-25-19,2025-10-25T19:47:00,45,3,5,ecommerce
2025-10-25-20,2025-10-25T09:13:00,2,2,2,retail
2025-10-25-21,2025-10-25T02:13:00,26,1,4,retail
2025-10-25-22,2025-10-25T01:16:00,32,1,2,retail
2025-10-25-23,2025-10-25T19:41:00,3,3,1,ecommerce
2025-10-25-24,2025-10-25T09:36:00,47,1,1,ecommerce
2025-10-25-25,2025-10-25T06:25:00,16,3,4,retail
2025-10-25-26,2025-10-25T22:11:00,3,5,4,ecommerce
2025-10-25-27,2025-10-25T07:54:00,46,1,1,ecommerce
2025-10-25-28,2025-10-25T12:25:00,6,1,4,retail
2025-10-25-29,2025-10-25T12:44:00,43,1,3,retail
2025-10-25-30,2025-10-25T10:56:00,48,1,5,ecommerce
2025-10-25-31,2025-10-25T12:42:00,30,1,3,ecommerce
2025-10-25-32,2025-10-25T05:02:00,44,3,5,ecommerce
2025-10-25-33,2025-10-25T12:17:00,28,1,1,ecommerce
2025-10-25-34,2025-10-25T04:41:00,22,5,4,retail
2025-10-25-35,2025-10-25T01:27:00,22,1,5,retail
2025-10-25-36,2025-10-25T20:26:00,22,1,2,retail
2025-10-25-37,2025-10-25T07:01:00,45,2,4,retail
2025-10-25-38,2025-10-25T14:18:00,8,5,5,retail
2025-10-25-39,2025-10-25T19:38:00,1,2,3,retail
2025-10-25-40,2025-10-25T07:44:00,44,2,1,ecommerce
2025-10-25-41,2025-10-25T12:44:00,36,1,4,ecommerce
2025-10-25-42,2025-10-25T07:28:00,37,1,1,retail
2025-10-25-43,2025-10-25T21:51:00,42,4,4,retail
2025-10-25-44,2025-10-25T23:41:00,49,3,5,retail
2025-10-25-45,2025-10-25T16:54:00,10,3,1,ecommerce
2025-10-25-46,2025-10-25T08:15:00,49,1,5,retail
2025-10-25-47,2025-10-25T06:31:00,2,5,1,retail
2025-10-25-48,2025-10-25T10:05:00,8,3,1,retail
2025-10-25-49,2025-10-25T08:39:00,29,6,1,ecommerce
2025-10-25-50,2025-10-25T12:12:00,43,1,3,ecommerce
2025-10-25-51,2025-10-25T13:14:00,24,4,2,ecommerce
2025-10-25-52,2025-10-25T14:37:00,40,1,5,retail
2025-10-25-53,2025-10-25T23:10:00,32,1,1,ecommerce
2025-10-25-54,2025-10-25T10:54:00,23,6,4,retail
2025-10-25-55,2025-10-25T14:25:00,45,3,5,ecommerce
2025-10-25-56,2025-10-25T23:22:00,32,4,4,retail
2025-10-25-57,2025-10-25T16:12:00,17,2,5,retail
2025-10-25-58,2025-10-25T02:49:00,16,2,1,ecommerce
2025-10-25-59,2025-10-25T12:57:00,48,1,3,retail
2025-10-25-60,2025-10-25T20:36:00,31,4,4,retail
2025-10-25-61,2025-10-25T20:56:00,27,3,1,retail
2025-10-25-62,2025-10-25T23:20:00,9,1,1,ecommerce
2025-10-25-63,2025-10-25T02:21:00,33,1,2,ecommerce
2025-10-25-64,2025-10-25T09:22:00,45,1,5,retail
2025-10-25-65,2025-10-25T08:38:00,38,1,1,ecommerce
2025-10-25-66,2025-10-25T05:56:00,29,2,3,ecommerce
2025-10-25-67,2025-10-25T14:33:00,8,4,2,retail
2025-10-25-68,2025-10-25T06:47:00,31,2,2,ecommerce
2025-10-25-69,2025-10-25T01:29:00,20,3,2,retail
2025-10-25-70,2025-10-25T11:36:00,44,1,4,retail
2025-10-25-71,2025-10-25T03:27:00,11,1,2,retail
2025-10-25-72,2025-10-25T20:39:00,37,5,4,retail
2025-10-25-73,2025-10-25T17:55:00,45,3,3,retail
2025-10-25-74,2025-10-25T14:17:00,31,5,4,retail
2025-10-25-75,2025-10-25T02:13:00,6,3,3,ecommerce
2025-10-25-76,2025-10-25T16:12:00,26,1,2,retail
2025-10-25-77,2025-10-25T00:49:00,11,2,1,retail
2025-10-25-78,2025-10-25T22:41:00,13,1,3,ecommerce
2025-10-25-79,2025-10-25T16:18:00,5,5,2,ecommerce
2025-10-25-80,2025-10-25T03:57:00,36,4,3,retail
2025-10-25-81,2025-10-25T23:56:00,26,3,1,ecommerce
2025-10-25-82,2025-10-25T02:02:00,33,3,3,retail
2025-10-25-83,2025-10-25T10:21:00,9,2,3,retail
