sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-09-19-0,2025-09-19T04:24:00,25,3,5,retail
2025-09-19-1,2025-09-19T17:04:00,36,4,1,ecommerce
2025-09-19-2,2025-09-19T01:26:00,28,1,1,ecommerce
2025-09-19-3,2025-09-19T02:39:00,21,1,4,ecommerce
2025-09-19-4,2025-09-19T03:55:00,26,1,1,ecommerce
2025-09-19-5,2025-09-19T05:51:00,40,1,3,retail
2025-09-19-6,2025-09-19T14:54:00,7,3,2,ecommerce
2025-09-19-7,2025-09-19T20:06:00,26,1,3,ecommerce
2025-09-19-8,2025-09-19T07:33:00,22,2,2,retail
2025-09-19-9,2025-09-19T17:25:00,41,4,3,ecommerce
2025-09-19-10,2025-09-19T22:01:00,10,4,2,retail
2025-09-19-11,2025-09-19T04:59:00,17,3,1,retail
2025-09-19-12,2025-09-19T21:26:00,32,5,4,ecommerce
2025-09-19-13,2025-09-19T23:14:00,37,1,3,ecommerce
2025-09-19-14,2025-09-19T05:09:00,29,1,1,ecommerce
2025-09-19-15,2025-09-19T15:05:00,41,2,1,ecommerce
2025-09-19-16,2025-09-19T17:19:00,5,4,3,ecommerce
2025-09-19-17,2025-09-19T15:25:00,3,6,1,retail
2025-09-19-18,2025-09-19T20:59:00,39,4,5,ecommerce
2025-09-19-19,2025-09-19T15:47:00,38,1,1,ecommerce
2025-09-19-20,2025-09-19T19:30:00,42,1,2,ecommerce
2025-09-19-21,2025-09-19T20:39:00,31,1,4,retail
2025-09-19-22,2025-09-19T11:43:00,46,2,1,retail
2025-09-19-23,2025-09-19T01:20:00,16,1,5,retail
2025-09-19-24,2025-09-19T12:25:00,24,1,3,ecommerce
2025-09-19-25,2025-09-19T13:57:00,50,1,3,retail
2025-09-19-26,2025-09-19T11:15:00,7,5,5,ecommerce
2025-09-19-27,2025-09-19T09:41:00,17,2,5,retail
2025-09-19-28,2025-09-19T11:22:00,6,1,5,retail
2025-09-19-29,2025-09-19T11:56:00,20,6,4,retail
2025-09-19-30,2025-09-19T20:18:00,46,2,1,ecommerce
2025-09-19-31,2025-09-19T19:04:00,25,1,2,retail
2025-09-19-32,2025-09-19T22:03:00,43,1,4,ecommerce
2025-09-19-33,2025-09-19T00:37:00,24,1,3,ecommerce
2025-09-19-34,2025-09-19T06:33:00,15,7,2,retail
2025-09-19-35,2025-09-19T02:38:00,19,3,5,retail
2025-09-19-36,2025-09-19T22:35:00,22,2,5,retail
2025-09-19-37,2025-09-19T20:23:00,25,3,5,retail
2025-09-19-38,2025-09-19T14:56:00,3,4,4,ecommerce
2025-09-19-39,2025-09-19T23:05:00,47,3,3,ecommerce
2025-09-19-40,2025-09-19T07:59:00,35,5,2,ecommerce
2025-09-19-41,2025-09-19T16:00:00,13,1,4,ecommerce
2025-09-19-42,2025-09-19T09:37:00,50,6,4,ecommerce
2025-09-19-43,2025-09-19T05:31:00,13,3,3,retail
2025-09-19-44,2025-09-19T21:53:00,31,1,3,retail
2025-09-19-45,2025-09-19T17:36:00,8,2,3,ecommerce
2025-09-19-46,2025-09-19T17:31:00,10,6,4,retail
2025-09-19-47,2025-09-19T07:34:00,29,6,4,retail
2025-09-19-48,2025-09-19T13:31:00,33,1,3,retail
2025-09-19-49,2025-09-19T13:10:00,6,2,1,ecommerce
2025-09-19-50,2025-09-19T04:59:00,9,3,1,ecommerce
2025-09-19-51,2025-09-19T16:07:00,45,4,4,ecommerce
2025-09-19-52,2025-09-19T21:00:00,1,1,1,retail
2025-09-19-53,2025-09-19T08:44:00,14,4,5,ecommerce
2025-09-19-54,2025-09-19T03:47:00,50,1,3,retail
2025-09-19-55,2025-09-19T10:16:00,8,4,5,ecommerce
2025-09-19-56,2025-09-19T02:08:00,8,3,4,retail
2025-09-19-57,2025-09-19T21:34:00,33,1,3,ecommerce
2025-09-19-58,2025-09-19T00:03:00,40,1,3,retail
2025-09-19-59,2025-09-19T19:28:00,27,4,5,ecommerce
2025-09-19-60,2025-09-19T02:18:00,34,5,5,retail
2025-09-19-61,2025-09-19T13:19:00,31,4,3,ecommerce
2025-09-19-62,2025-09-19T00:33:00,23,3,1,ecommerce
2025-09-19-63,2025-09-19T08:13:00,47,2,5,ecommerce
2025-09-19-64,2025-09-19T04:33:00,3,2,3,ecommerce
