sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-08-0,2025-11-08T08:56:00,48,1,1,ecommerce
2025-11-08-1,2025-11-08T14:11:00,16,7,4,ecommerce
2025-11-08-2,2025-11-08T00:26:00,4,3,1,retail
2025-11-08-3,2025-11-08T01:34:00,44,1,4,retail
2025-11-08-4,2025-11-08T20:12:00,50,4,5,ecommerce
2025-11-08-5,2025-11-08T22:01:00,14,8,3,ecommerce
2025-11-08-6,2025-11-08T09:59:00,7,3,5,ecommerce
2025-11-08-7,2025-11-08T19:17:00,13,5,3,ecommerce
2025-11-08-8,2025-11-08T15:19:00,37,1,1,ecommerce
2025-11-08-9,2025-11-08T00:39:00,42,4,4,retail
2025-11-08-10,2025-11-08T01:03:00,8,4,2,ecommerce
2025-11-08-11,2025-11-08T12:42:00,45,4,3,ecommerce
2025-11-08-12,2025-11-08T08:36:00,9,4,5,retail
2025-11-08-13,2025-11-08T13:25:00,31,2,4,ecommerce
2025-11-08-14,2025-11-08T12:46:00,11,4,3,retail
2025-11-08-15,2025-11-08T12:53:00,10,3,3,ecommerce
2025-11-08-16,2025-11-08T20:51:00,39,1,4,ecommerce
2025-11-08-17,2025-11-08T04:40:00,21,6,2,retail
2025-11-08-18,2025-11-08T04:15:00,39,1,1,ecommerce
2025-11-08-19,2025-11-08T08:03:00,14,5,3,ecommerce
2025-11-08-20,2025-11-08T01:00:00,17,1,4,ecommerce
2025-11-08-21,2025-11-08T16:23:00,25,2,3,ecommerce
2025-11-08-22,2025-11-08T20:23:00,15,4,5,ecommerce
2025-11-08-23,2025-11-08T11:08:00,11,6,2,retail
2025-11-08-24,2025-11-08T10:40:00,1,5,4,retail
2025-11-08-25,2025-11-08T04:40:00,19,2,1,retail
2025-11-08-26,2025-11-08T23:56:00,39,4,1,retail
2025-11-08-27,2025-11-08T08:30:00,26,3,1,retail
2025-11-08-28,2025-11-08T16:07:00,16,3,2,ecommerce
2025-11-08-29,2025-11-08T16:53:00,11,1,5,retail
2025-11-08-30,2025-11-08T21:04:00,23,3,5,ecommerce
2025-11-08-31,2025-11-08T23:02:00,21,1,5,ecommerce
2025-11-08-32,2025-11-08T05:48:00,44,2,3,retail
2025-11-08-33,2025-11-08T10:40:00,7,1,3,ecommerce
2025-11-08-34,2025-11-08T12:34:00,40,6,1,ecommerce
2025-11-08-35,2025-11-08T02:16:00,4,2,1,ecommerce
2025-11-08-36,2025-11-08T10:31:00,39,3,1,ecommerce
2025-11-08-37,2025-11-08T15:17:00,30,2,3,retail
2025-11-08-38,2025-11-08T12:10:00,50,5,2,ecommerce
2025-11-08-39,2025-11-08T14:57:00,34,2,3,retail
2025-11-08-40,2025-11-08T15:44:00,8,1,3,ecommerce
2025-11-08-41,2025-11-08T23:58:00,37,1,5,retail
2025-11-08-42,2025-11-08T01:15:00,22,3,2,ecommerce
2025-11-08-43,2025-11-08T17:25:00,35,4,5,retail
2025-11-08-44,2025-11-08T14:22:00,6,3,1,retail
2025-11-08-45,2025-11-08T08:10:00,42,1,2,ecommerce
2025-11-08-46,2025-11-08T01:16:00,33,2,4,retail
2025-11-08-47,2025-11-08T19:00:00,5,2,5,ecommerce
2025-11-08-48,2025-11-08T06:42:00,1,3,3,ecommerce
2025-11-08-49,2025-11-08T06:16:00,21,2,1,ecommerce
2025-11-08-50,2025-11-08T23:36:00,20,1,4,ecommerce
2025-11-08-51,2025-11-08T22:33:00,14,5,4,retail
2025-11-08-52,2025-11-08T03:27:00,33,1,5,retail
2025-11-08-53,2025-11-08T12:09:00,28,2,3,ecommerce
2025-11-08-54,2025-11-08T16:56:00,6,1,4,ecommerce
2025-11-08-55,2025-11-08T12:55:00,11,1,1,ecommerce
2025-11-08-56,2025-11-08T07:39:00,14,1,4,retail
2025-11-08-57,2025-11-08T20:03:00,39,1,4,ecommerce
2025-11-08-58,2025-11-08T11:39:00,4,1,5,retail
2025-11-08-59,2025-11-08T23:32:00,3,4,5,ecommerce
2025-11-08-60,2025-11-08T16:22:00,15,4,5,retail
2025-11-08-61,2025-11-08T18:08:00,15,4,3,retail
2025-11-08-62,2025-11-08T03:14:00,46,1,1,ecommerce
