sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-05-0,2025-11-05T17:10:00,6,1,4,ecommerce
2025-11-05-1,2025-11-05T01:36:00,27,2,1,ecommerce
2025-11-05-2,2025-11-05T20:18:00,15,4,4,ecommerce
2025-11-05-3,2025-11-05T15:41:00,23,1,5,retail
2025-11-05-4,2025-11-05T04:30:00,50,4,1,retail
2025-11-05-5,2025-11-05T22:14:00,11,3,1,ecommerce
2025-11-05-6,2025-11-05T10:11:00,25,2,5,retail
2025-11-05-7,2025-11-05T05:25:00,38,2,1,retail
2025-11-05-8,2025-11-05T08:59:00,16,1,5,ecommerce
2025-11-05-9,2025-11-05T02:16:00,40,2,5,retail
2025-11-05-10,2025-11-05T06:55:00,8,3,4,ecommerce
2025-11-05-11,2025-11-05T00:28:00,33,4,3,ecommerce
2025-11-05-12,2025-11-05T13:25:00,30,3,1,ecommerce
2025-11-05-13,2025-11-05T07:58:00,45,2,5,ecommerce
2025-11-05-14,2025-11-05T12:21:00,24,3,1,ecommerce
2025-11-05-15,2025-11-05T19:50:00,19,3,3,retail
2025-11-05-16,2025-11-05T15:03:00,28,1,4,retail
2025-11-05-17,2025-11-05T23:22:00,20,1,2,ecommerce
2025-11-05-18,2025-11-05T11:44:00,1,2,3,ecommerce
2025-11-05-19,2025-11-05T05:42:00,30,4,4,retail
2025-11-05-20,2025-11-05T14:48:00,8,6,1,ecommerce
2025-11-05-21,2025-11-05T05:00:00,17,3,2,ecommerce
2025-11-05-22,2025-11-05T22:20:00,36,5,3,ecommerce
2025-11-05-23,2025-11-05T22:59:00,10,4,5,retail
2025-11-05-24,2025-11-05T18:13:00,48,4,4,retail
2025-11-05-25,2025-11-05T21:15:00,27,3,3,retail
2025-11-05-26,2025-11-05T22:27:00,39,4,5,ecommerce
2025-11-05-27,2025-11-05T08:59:00,15,3,2,retail
2025-11-05-28,2025-11-05T09:36:00,30,4,2,ecommerce
2025-11-05-29,2025-11-05T22:45:00,4,2,2,ecommerce
2025-11-05-30,2025-11-05T06:54:00,3,4,2,retail
2025-11-05-31,2025-11-05T02:41:00,46,4,5,ecommerce
2025-11-05-32,2025-11-05T13:50:00,2,1,3,ecommerce
2025-11-05-33,2025-11-05T12:37:00,30,3,5,ecommerce
2025-11-05-34,2025-11-05T17:02:00,22,1,4,ecommerce
2025-11-05-35,2025-11-05T20:01:00,46,5,3,ecommerce
2025-11-05-36,2025-11-05T06:48:00,24,1,2,ecommerce
2025-11-05-37,2025-11-05T12:39:00,37,1,4,ecommerce
2025-11-05-38,2025-11-05T20:17:00,50,3,5,ecommerce
2025-11-05-39,2025-11-05T02:10:00,28,3,1,retail
2025-11-05-40,2025-11-05T11:42:00,19,4,3,retail
2025-11-05-41,2025-11-05T18:16:00,45,5,5,ecommerce
2025-11-05-42,2025-11-05T17:20:00,6,1,3,retail
2025-11-05-43,2025-11-05T13:37:00,39,5,3,ecommerce
2025-11-05-44,2025-11-05T13:33:00,20,5,4,retail
2025-11-05-45,2025-11-05T03:51:00,16,7,3,retail
2025-11-05-46,2025-11-05T08:10:00,24,3,5,retail
2025-11-05-47,2025-11-05T09:04:00,12,1,3,retail
2025-11-05-48,2025-11-05T22:47:00,17,6,5,retail
2025-11-05-49,2025-11-05T08:27:00,11,6,3,ecommerce
2025-11-05-50,2025-11-05T10:32:00,14,1,1,ecommerce
2025-11-05-51,2025-11-05T19:20:00,27,3,2,retail
2025-11-05-52,2025-11-05T23:14:00,2,6,1,retail
2025-11-05-53,2025-11-05T16:55:00,34,4,2,retail
2025-11-05-54,2025-11-05T02:42:00,24,1,5,ecommerce
2025-11-05-55,2025-11-05T03:09:00,36,2,3,ecommerce
2025-11-05-56,2025-11-05T06:00:00,28,4,5,ecommerce
2025-11-05-57,2025-11-05T08:51:00,18,4,4,retail
2025-11-05-58,2025-11-05T03:50:00,32,1,2,retail
2025-11-05-59,2025-11-05T22:07:00,44,5,3,retail
2025-11-05-60,2025-11-05T07:35:00,29,3,4,ecommerce
2025-11-05-61,2025-11-05T04:30:00,37,1,4,retail
2025-11-05-62,2025-11-05T06:39:00,30,4,1,retail
2025-11-05-63,2025-11-05T09:30:00,4,2,3,retail
2025-11-05-64,2025-11-05T14:59:00,35,2,1,retail
2025-11-05-65,2025-11-05T12:32:00,21,1,1,retail
2025-11-05-66,2025-11-05T00:51:00,10,1,4,retail
2025-11-05-67,2025-11-05T04:22:00,5,2,2,retail
2025-11-05-68,2025-11-05T14:31:00,2,4,5,ecommerce
2025-11-05-69,2025-11-05T07:44:00,37,2,2,ecommerce
2025-11-05-70,2025-11-05T18:03:00,41,2,1,ecommerce
2025-11-05-71,2025-11-05T05:36:00,3,3,5,ecommerce
2025-11-05-72,2025-11-05T11:58:00,46,4,2,ecommerce
2025-11-05-73,2025-11-05T06:00:00,47,5,5,ecommerce
2025-11-05-74,2025-11-05T08:24:00,23,3,2,ecommerce
2025-11-05-75,2025-11-05T21:00:00,23,4,2,retail
2025-11-05-76,2025-11-05T05:03:00,11,1,2,ecommerce
2025-11-05-77,2025-11-05T07:44:00,45,1,5,retail
2025-11-05-78,2025-11-05T00:02:00,19,1,3,ecommerce
2025-11-05-79,2025-11-05T23:35:00,45,4,2,ecommerce
2025-11-05-80,2025-11-05T07:41:00,9,1,2,ecommerce
2025-11-05-81,2025-11-05T14:34:00,6,1,4,ecommerce
2025-11-05-82,2025-11-05T03:07:00,4,2,5,ecommerce
2025-11-05-83,2025-11-05T01:33:00,33,4,1,retail
2025-11-05-84,2025-11-05T06:49:00,25,5,1,retail
2025-11-05-85,2025-11-05T00:28:00,32,4,3,retail
2025-11-05-86,2025-11-05T19:03:00,44,4,5,retail
2025-11-05-87,2025-11-05T03:03:00,32,1,4,ecommerce
2025-11-05-88,2025-11-05T18:13:00,17,1,4,ecommerce
2025-11-05-89,2025-11-05T06:50:00,21,1,2,retail
2025-11-05-90,2025-11-05T07:23:00,45,3,2,retail
2025-11-05-91,2025-11-05T05:30:00,46,1,5,ecommerce
2025-11-05-92,2025-11-05T08:39:00,10,2,3,retail
2025-11-05-93,2025-11-05T22:41:00,44,2,3,ecommerce
2025-11-05-94,2025-11-05T01:57:00,25,2,2,ecommerce
2025-11-05-95,2025-11-05T07:12:00,24,1,2,ecommerce
2025-11-05-96,2025-11-05T08:21:00,5,1,1,retail
2025-11-05-97,2025-11-05T09:16:00,26,2,1,retail
2025-11-05-98,2025-11-05T00:12:00,32,1,3,retail
2025-11-05-99,2025-11-05T19:04:00,20,3,3,retail
2025-11-05-100,2025-11-05T00:27:00,43,1,1,retail
2025-11-05-101,2025-11-05T13:09:00,12,2,3,ecommerce
2025-11-05-102,2025-11-05T07:49:00,37,3,4,ecommerce
2025-11-05-103,2025-11-05T13:10:00,5,2,4,retail
2025-11-05-104,2025-11-05T12:20:00,21,4,3,retail
