sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-23-0,2025-10-23T01:48:00,46,1,3,retail
2025-10-23-1,2025-10-23T02:25:00,40,4,2,retail
2025-10-23-2,2025-10-23T08:29:00,39,3,2,retail
2025-10-23-3,2025-10-23T01:00:00,42,5,3,retail
2025-10-23-4,2025-10-23T03:12:00,26,1,5,ecommerce
2025-10-23-5,2025-10-23T13:54:00,25,2,3,retail
2025-10-23-6,2025-10-23T03:16:00,20,1,3,retail
2025-10-23-7,2025-10-23T14:41:00,17,1,4,retail
2025-10-23-8,2025-10-23T07:44:00,23,3,1,ecommerce
2025-10-23-9,2025-10-23T15:25:00,49,4,5,retail
2025-10-23-10,2025-10-23T19:00:00,4,3,3,retail
2025-10-23-11,2025-10-23T05:45:00,1,5,1,ecommerce
2025-10-23-12,2025-10-23T13:07:00,20,2,1,ecommerce
2025-10-23-13,2025-10-23T02:22:00,12,4,2,retail
2025-10-23-14,2025-10-23T11:47:00,7,5,2,ecommerce
2025-10-23-15,2025-10-23T19:35:00,12,5,2,retail
2025-10-23-16,2025-10-23T15:11:00,2,1,5,retail
2025-10-23-17,2025-10-23T18:20:00,8,3,3,retail
2025-10-23-18,2025-10-23T11:54:00,44,1,2,retail
2025-10-23-19,2025-10-23T03:24:00,32,3,5,ecommerce
2025-10-23-20,2025-10-23T15:31:00,43,4,5,ecommerce
2025-10-23-21,2025-10-23T15:17:00,8,2,2,ecommerce
2025-10-23-22,2025-10-23T04:49:00,16,2,4,retail
2025-10-23-23,2025-10-23T13:47:00,3,1,4,retail
2025-10-23-24,2025-10-23T17:44:00,6,6,3,ecommerce
2025-10-23-25,2025-10-23T18:38:00,42,3,4,retail
2025-10-23-26,2025-10-23T09:59:00,41,4,4,ecommerce
2025-10-23-27,2025-10-23T14:51:00,25,3,1,ecommerce
2025-10-23-28,2025-10-23T19:09:00,31,3,5,ecommerce
2025-10-23-29,2025-10-23T10:26:00,32,6,1,retail
2025-10-23-30,2025-10-23T06:25:00,6,2,3,retail
2025-10-23-31,2025-10-23T21:52:00,21,2,1,ecommerce
2025-10-23-32,2025-10-23T13:08:00,13,1,3,retail
2025-10-23-33,2025-10-23T23:21:00,28,2,2,ecommerce
2025-10-23-34,2025-10-23T23:14:00,45,1,1,retail
2025-10-23-35,2025-10-23T03:22:00,30,7,3,retail
2025-10-23-36,2025-10-23T06:56:00,32,1,2,retail
2025-10-23-37,2025-10-23T01:32:00,25,3,3,retail
2025-10-23-38,2025-10-23T08:12:00,43,5,3,retail
2025-10-23-39,2025-10-23T13:18:00,15,1,1,retail
2025-10-23-40,2025-10-23T04:50:00,39,5,2,ecommerce
2025-10-23-41,2025-10-23T14:25:00,44,1,3,retail
2025-10-23-42,2025-10-23T22:18:00,48,1,3,ecommerce
2025-10-23-43,2025-10-23T23:33:00,1,1,3,retail
2025-10-23-44,2025-10-23T16:39:00,17,4,5,retail
2025-10-23-45,2025-10-23T21:23:00,45,1,4,retail
2025-10-23-46,2025-10-23T22:37:00,45,4,2,retail
2025-10-23-47,2025-10-23T21:45:00,8,6,4,retail
2025-10-23-48,2025-10-23T06:15:00,35,5,3,retail
2025-10-23-49,2025-10-23T08:45:00,44,2,3,ecommerce
2025-10-23-50,2025-10-23T09:43:00,37,1,3,retail
2025-10-23-51,2025-10-23T04:04:00,26,4,1,ecommerce
2025-10-23-52,2025-10-23T06:51:00,9,1,5,retail
2025-10-23-53,2025-10-23T16:00:00,31,4,4,retail
2025-10-23-54,2025-10-23T02:51:00,49,3,1,retail
2025-10-23-55,2025-10-23T14:52:00,40,1,4,retail
2025-10-23-56,2025-10-23T22:37:00,33,5,2,retail
2025-10-23-57,2025-10-23T10:51:00,3,1,3,ecommerce
2025-10-23-58,2025-10-23T05:59:00,23,1,4,retail
2025-10-23-59,2025-10-23T21:59:00,4,2,3,retail
2025-10-23-60,2025-10-23T07:41:00,12,3,2,ecommerce
2025-10-23-61,2025-10-23T22:27:00,47,1,1,retail
2025-10-23-62,2025-10-23T20:32:00,34,4,3,retail
2025-10-23-63,2025-10-23T04:53:00,36,3,1,ecommerce
2025-10-23-64,2025-10-23T17:40:00,35,2,1,retail
2025-10-23-65,2025-10-23T10:58:00,24,7,2,retail
2025-10-23-66,2025-10-23T13:00:00,1,4,5,retail
2025-10-23-67,2025-10-23T13:13:00,50,1,1,retail
2025-10-23-68,2025-10-23T00:40:00,42,1,4,ecommerce
2025-10-23-69,2025-10-23T09:38:00,44,1,2,ecommerce
2025-10-23-70,2025-10-23T20:54:00,17,1,3,ecommerce
2025-10-23-71,2025-10-23T16:21:00,10,1,2,retail
2025-10-23-72,2025-10-23T09:47:00,41,4,2,ecommerce
2025-10-23-73,2025-10-23T08:46:00,11,2,3,retail
2025-10-23-74,2025-10-23T01:27:00,30,3,4,retail
2025-10-23-75,2025-10-23T13:43:00,9,4,4,ecommerce
2025-10-23-76,2025-10-23T14:15:00,30,1,4,ecommerce
2025-10-23-77,2025-10-23T13:15:00,30,1,4,retail
2025-10-23-78,2025-10-23T18:05:00,14,4,2,retail
2025-10-23-79,2025-10-23T06:31:00,37,4,5,ecommerce
2025-10-23-80,2025-10-23T15:48:00,36,6,4,ecommerce
2025-10-23-81,2025-10-23T21:58:00,20,3,1,ecommerce
2025-10-23-82,2025-10-23T10:15:00,50,4,5,ecommerce
2025-10-23-83,2025-10-23T01:44:00,13,3,2,ecommerce
2025-10-23-84,2025-10-23T17:39:00,28,5,2,ecommerce
2025-10-23-85,2025-10-23T00:48:00,45,3,2,ecommerce
2025-10-23-86,2025-10-23T23:13:00,37,5,2,ecommerce
2025-10-23-87,2025-10-23T19:37:00,13,4,2,retail
2025-10-23-88,2025-10-23T16:36:00,21,4,5,retail
2025-10-23-89,2025-10-23T23:04:00,7,3,1,retail
2025-10-23-90,2025-10-23T11:18:00,6,2,3,ecommerce
2025-10-23-91,2025-10-23T06:55:00,48,3,1,ecommerce
