sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-30-0,2025-10-30T09:40:00,39,5,4,retail
2025-10-30-1,2025-10-30T21:11:00,44,5,2,ecommerce
2025-10-30-2,2025-10-30T12:33:00,40,3,1,retail
2025-10-30-3,2025-10-30T10:37:00,39,1,1,retail
2025-10-30-4,2025-10-30T17:57:00,41,3,5,ecommerce
2025-10-30-5,2025-10-30T07:42:00,15,1,4,ecommerce
2025-10-30-6,2025-10-30T11:42:00,2,1,4,retail
2025-10-30-7,2025-10-30T05:49:00,47,1,2,retail
2025-10-30-8,2025-10-30T20:42:00,39,2,4,ecommerce
2025-10-30-9,2025-10-30T11:26:00,22,2,4,retail
2025-10-30-10,2025-10-30T03:08:00,17,5,3,retail
2025-10-30-11,2025-10-30T17:44:00,35,1,4,retail
2025-10-30-12,2025-10-30T12:31:00,41,6,2,ecommerce
2025-10-30-13,2025-10-30T13:29:00,28,3,4,retail
2025-10-30-14,2025-10-30T17:43:00,45,5,4,retail
2025-10-30-15,2025-10-30T01:26:00,13,4,1,retail
2025-10-30-16,2025-10-30T12:19:00,25,1,1,ecommerce
2025-10-30-17,2025-10-30T05:15:00,44,4,4,retail
2025-10-30-18,2025-10-30T10:56:00,48,4,2,ecommerce
2025-10-30-19,2025-10-30T11:37:00,23,7,1,ecommerce
2025-10-30-20,2025-10-30T17:22:00,36,4,4,ecommerce
2025-10-30-21,2025-10-30T14:29:00,49,5,5,retail
2025-10-30-22,2025-10-30T21:12:00,14,6,3,retail
2025-10-30-23,2025-10-30T03:57:00,16,2,3,retail
2025-10-30-24,2025-10-30T18:00:00,29,3,2,ecommerce
2025-10-30-25,2025-10-30T22:46:00,36,1,5,retail
2025-10-30-26,2025-10-30T13:54:00,3,3,5,retail
2025-10-30-27,2025-10-30T01:49:00,7,5,3,ecommerce
2025-10-30-28,2025-10-30T23:35:00,45,6,5,ecommerce
2025-10-30-29,2025-10-30T19:16:00,38,3,1,ecommerce
2025-10-30-30,2025-10-30T09:45:00,37,3,4,ecommerce
2025-10-30-31,2025-10-30T19:53:00,11,3,4,ecommerce
2025-10-30-32,2025-10-30T21:18:00,37,4,3,ecommerce
2025-10-30-33,2025-10-30T03:03:00,34,1,3,retail
2025-10-30-34,2025-10-30T18:16:00,24,1,5,retail
2025-10-30-35,2025-10-30T05:00:00,22,1,5,retail
2025-10-30-36,2025-10-30T10:02:00,2,3,5,retail
2025-10-30-37,2025-10-30T05:58:00,13,1,1,retail
2025-10-30-38,2025-10-30T07:36:00,19,3,4,ecommerce
2025-10-30-39,2025-10-30T19:14:00,36,1,1,ecommerce
2025-10-30-40,2025-10-30T21:14:00,45,5,2,ecommerce
2025-10-30-41,2025-10-30T21:51:00,8,3,4,ecommerce
2025-10-30-42,2025-10-30T01:02:00,42,1,3,retail
2025-10-30-43,2025-10-30T17:44:00,39,4,2,ecommerce
