sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-09-24-0,2025-09-24T19:35:00,28,3,1,ecommerce
2025-09-24-1,2025-09-24T23:19:00,28,1,2,ecommerce
2025-09-24-2,2025-09-24T07:19:00,12,2,2,retail
2025-09-24-3,2025-09-24T20:57:00,40,5,5,retail
2025-09-24-4,2025-09-24T22:05:00,19,1,4,retail
2025-09-24-5,2025-09-24T02:59:00,18,3,4,retail
2025-09-24-6,2025-09-24T14:18:00,13,1,2,retail
2025-09-24-7,2025-09-24T13:03:00,46,1,3,ecommerce
2025-09-24-8,2025-09-24T18:35:00,32,1,3,ecommerce
2025-09-24-9,2025-09-24T09:13:00,12,5,1,ecommerce
2025-09-24-10,2025-09-24T20:22:00,15,6,3,retail
2025-09-24-11,2025-09-24T16:06:00,34,3,3,retail
2025-09-24-12,2025-09-24T05:26:00,7,3,5,retail
2025-09-24-13,2025-09-24T07:29:00,37,4,4,ecommerce
2025-09-24-14,2025-09-24T05:55:00,12,3,3,retail
2025-09-24-15,2025-09-24T23:54:00,23,4,5,retail
2025-09-24-16,2025-09-24T19:13:00,13,4,4,ecommerce
2025-09-24-17,2025-09-24T05:59:00,32,1,1,retail
2025-09-24-18,2025-09-24T01:55:00,15,2,4,retail
2025-09-24-19,2025-09-24T11:19:00,40,2,2,retail
2025-09-24-20,2025-09-24T11:37:00,46,4,3,retail
2025-09-24-21,2025-09-24T00:44:00,10,6,5,retail
2025-09-24-22,2025-09-24T03:47:00,34,6,3,ecommerce
2025-09-24-23,2025-09-24T20:00:00,7,1,3,ecommerce
2025-09-24-24,2025-09-24T11:00:00,9,6,4,ecommerce
2025-09-24-25,2025-09-24T22:09:00,21,2,2,ecommerce
2025-09-24-26,2025-09-24T07:37:00,43,1,3,ecommerce
2025-09-24-27,2025-09-24T04:20:00,12,2,1,ecommerce
2025-09-24-28,2025-09-24T19:22:00,3,3,5,retail
2025-09-24-29,2025-09-24T21:49:00,37,4,1,ecommerce
2025-09-24-30,2025-09-24T04:48:00,22,2,3,retail
2025-09-24-31,2025-09-24T21:42:00,6,1,3,ecommerce
2025-09-24-32,2025-09-24T00:23:00,17,3,3,ecommerce
2025-09-24-33,2025-09-24T03:41:00,47,5,1,retail
2025-09-24-34,2025-09-24T13:10:00,29,2,4,ecommerce
2025-09-24-35,2025-09-24T12:55:00,23,1,5,ecommerce
2025-09-24-36,2025-09-24T03:27:00,31,3,2,retail
2025-09-24-37,2025-09-24T15:24:00,5,1,1,ecommerce
2025-09-24-38,2025-09-24T00:41:00,21,2,3,retail
2025-09-24-39,2025-09-24T12:48:00,11,3,1,retail
2025-09-24-40,2025-09-24T11:32:00,39,7,1,ecommerce
2025-09-24-41,2025-09-24T22:18:00,11,2,5,ecommerce
2025-09-24-42,2025-09-24T05:21:00,4,4,2,ecommerce
2025-09-24-43,2025-09-24T23:47:00,36,3,5,ecommerce
2025-09-24-44,2025-09-24T22:32:00,19,2,4,ecommerce
2025-09-24-45,2025-09-24T05:14:00,4,3,3,retail
2025-09-24-46,2025-09-24T14:35:00,6,2,5,ecommerce
2025-09-24-47,2025-09-24T06:48:00,7,5,1,retail
2025-09-24-48,2025-09-24T05:49:00,41,2,1,ecommerce
2025-09-24-49,2025-09-24T13:34:00,31,3,4,ecommerce
2025-09-24-50,2025-09-24T03:06:00,42,1,4,ecommerce
2025-09-24-51,2025-09-24T06:22:00,29,2,1,ecommerce
2025-09-24-52,2025-09-24T15:00:00,30,2,5,retail
2025-09-24-53,2025-09-24T05:09:00,49,6,1,retail
2025-09-24-54,2025-09-24T22:48:00,23,3,5,retail
2025-09-24-55,2025-09-24T18:53:00,4,1,4,ecommerce
2025-09-24-56,2025-09-24T18:16:00,44,4,2,ecommerce
2025-09-24-57,2025-09-24T10:12:00,6,1,4,retail
2025-09-24-58,2025-09-24T17:08:00,37,5,5,retail
2025-09-24-59,2025-09-24T04:06:00,49,1,4,retail
2025-09-24-60,2025-09-24T05:42:00,14,3,4,retail
2025-09-24-61,2025-09-24T23:19:00,28,2,2,retail
2025-09-24-62,2025-09-24T20:18:00,17,1,1,retail
2025-09-24-63,2025-09-24T13:14:00,36,5,4,ecommerce
2025-09-24-64,2025-09-24T09:25:00,34,1,5,ecommerce
2025-09-24-65,2025-09-24T03:50:00,27,4,2,retail
2025-09-24-66,2025-09-24T19:20:00,38,1,1,retail
2025-09-24-67,2025-09-24T19:12:00,50,1,1,ecommerce
