sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-03-0,2025-11-03T18:12:00,34,1,1,retail
2025-11-03-1,2025-11-03T03:41:00,31,1,5,ecommerce
2025-11-03-2,2025-11-03T16:25:00,46,1,2,retail
2025-11-03-3,2025-11-03T05:54:00,37,3,5,ecommerce
2025-11-03-4,2025-11-03T15:09:00,1,4,2,ecommerce
2025-11-03-5,2025-11-03T08:58:00,11,2,4,retail
2025-11-03-6,2025-11-03T05:01:00,47,3,2,ecommerce
2025-11-03-7,2025-11-03T07:48:00,48,3,4,ecommerce
2025-11-03-8,2025-11-03T07:46:00,28,1,4,retail
2025-11-03-9,2025-11-03T15:44:00,36,5,3,retail
2025-11-03-10,2025-11-03T12:34:00,17,4,2,retail
2025-11-03-11,2025-11-03T22:55:00,36,2,2,ecommerce
2025-11-03-12,2025-11-03T08:38:00,24,4,3,retail
2025-11-03-13,2025-11-03T01:04:00,44,1,4,ecommerce
2025-11-03-14,2025-11-03T10:25:00,42,1,3,retail
2025-11-03-15,2025-11-03T06:43:00,5,5,1,retail
2025-11-03-16,2025-11-03T06:36:00,10,8,3,ecommerce
2025-11-03-17,2025-11-03T23:17:00,40,1,1,ecommerce
2025-11-03-18,2025-11-03T14:57:00,50,1,3,retail
2025-11-03-19,2025-11-03T16:42:00,11,3,1,retail
2025-11-03-20,2025-11-03T18:56:00,35,2,1,ecommerce
2025-11-03-21,2025-11-03T12:04:00,46,3,1,retail
2025-11-03-22,2025-11-03T02:17:00,39,4,1,ecommerce
2025-11-03-23,2025-11-03T11:13:00,46,1,2,retail
2025-11-03-24,2025-11-03T13:11:00,39,8,3,retail
2025-11-03-25,2025-11-03T09:06:00,40,2,2,ecommerce
2025-11-03-26,2025-11-03T07:50:00,20,6,1,retail
2025-11-03-27,2025-11-03T13:31:00,29,3,4,ecommerce
2025-11-03-28,2025-11-03T17:33:00,5,4,2,ecommerce
2025-11-03-29,2025-11-03T08:40:00,17,1,3,ecommerce
2025-11-03-30,2025-11-03T08:56:00,28,5,5,ecommerce
2025-11-03-31,2025-11-03T23:29:00,5,3,4,retail
2025-11-03-32,2025-11-03T15:22:00,46,3,3,retail
2025-11-03-33,2025-11-03T21:58:00,39,2,1,retail
2025-11-03-34,2025-11-03T18:19:00,30,5,3,ecommerce
2025-11-03-35,2025-11-03T21:14:00,37,2,5,ecommerce
2025-11-03-36,2025-11-03T20:00:00,34,1,5,retail
2025-11-03-37,2025-11-03T10:26:00,21,2,4,retail
2025-11-03-38,2025-11-03T16:21:00,7,2,2,ecommerce
2025-11-03-39,2025-11-03T12:51:00,15,5,1,retail
2025-11-03-40,2025-11-03T20:25:00,35,2,3,retail
2025-11-03-41,2025-11-03T09:08:00,9,1,2,retail
2025-11-03-42,2025-11-03T20:13:00,29,3,5,retail
2025-11-03-43,2025-11-03T05:09:00,8,4,5,ecommerce
2025-11-03-44,2025-11-03T01:01:00,26,4,5,retail
2025-11-03-45,2025-11-03T05:53:00,34,2,5,retail
2025-11-03-46,2025-11-03T19:43:00,36,4,1,retail
2025-11-03-47,2025-11-03T03:59:00,1,2,2,retail
2025-11-03-48,2025-11-03T05:59:00,1,6,4,ecommerce
2025-11-03-49,2025-11-03T14:48:00,25,3,1,retail
2025-11-03-50,2025-11-03T01:01:00,33,4,5,ecommerce
2025-11-03-51,2025-11-03T13:11:00,8,1,1,retail
2025-11-03-52,2025-11-03T10:05:00,13,1,3,retail
2025-11-03-53,2025-11-03T08:01:00,36,5,3,ecommerce
2025-11-03-54,2025-11-03T22:10:00,16,2,5,retail
2025-11-03-55,2025-11-03T16:28:00,18,2,4,retail
2025-11-03-56,2025-11-03T06:39:00,21,1,5,ecommerce
2025-11-03-57,2025-11-03T23:05:00,7,6,1,retail
2025-11-03-58,2025-11-03T06:46:00,47,3,4,retail
2025-11-03-59,2025-11-03T00:07:00,24,2,3,ecommerce
2025-11-03-60,2025-11-03T20:04:00,25,2,1,retail
2025-11-03-61,2025-11-03T14:52:00,28,3,4,ecommerce
2025-11-03-62,2025-11-03T09:10:00,6,6,4,ecommerce
2025-11-03-63,2025-11-03T10:12:00,6,4,1,retail
2025-11-03-64,2025-11-03T09:37:00,1,3,1,ecommerce
2025-11-03-65,2025-11-03T20:57:00,38,1,3,ecommerce
2025-11-03-66,2025-11-03T01:25:00,34,1,5,retail
2025-11-03-67,2025-11-03T14:40:00,27,1,5,retail
2025-11-03-68,2025-11-03T10:02:00,36,4,5,ecommerce
2025-11-03-69,2025-11-03T05:26:00,25,4,5,ecommerce
2025-11-03-70,2025-11-03T00:31:00,34,3,5,retail
2025-11-03-71,2025-11-03T16:07:00,34,5,4,retail
2025-11-03-72,2025-11-03T12:25:00,2,1,2,ecommerce
2025-11-03-73,2025-11-03T15:28:00,5,4,5,ecommerce
2025-11-03-74,2025-11-03T12:52:00,2,2,1,retail
2025-11-03-75,2025-11-03T04:31:00,28,1,3,ecommerce
2025-11-03-76,2025-11-03T21:32:00,34,1,2,ecommerce
2025-11-03-77,2025-11-03T00:30:00,20,1,1,retail
2025-11-03-78,2025-11-03T19:30:00,24,7,4,ecommerce
2025-11-03-79,2025-11-03T11:27:00,33,1,3,retail
2025-11-03-80,2025-11-03T15:43:00,32,1,2,ecommerce
2025-11-03-81,2025-11-03T10:07:00,25,3,5,retail
