sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-12-0,2025-11-12T03:47:00,9,6,5,retail
2025-11-12-1,2025-11-12T15:19:00,32,2,2,ecommerce
2025-11-12-2,2025-11-12T19:12:00,32,3,5,retail
2025-11-12-3,2025-11-12T11:39:00,24,2,1,ecommerce
2025-11-12-4,2025-11-12T05:29:00,15,4,4,retail
2025-11-12-5,2025-11-12T05:14:00,19,3,3,ecommerce
2025-11-12-6,2025-11-12T14:25:00,50,1,4,ecommerce
2025-11-12-7,2025-11-12T04:49:00,3,1,1,ecommerce
2025-11-12-8,2025-11-12T06:56:00,4,4,5,ecommerce
2025-11-12-9,2025-11-12T04:10:00,24,1,4,retail
2025-11-12-10,2025-11-12T16:25:00,43,4,1,retail
2025-11-12-11,2025-11-12T03:20:00,32,1,5,retail
2025-11-12-12,2025-11-12T06:20:00,29,8,3,retail
2025-11-12-13,2025-11-12T10:17:00,33,4,2,ecommerce
2025-11-12-14,2025-11-12T01:42:00,11,1,5,retail
2025-11-12-15,2025-11-12T11:20:00,17,3,5,ecommerce
2025-11-12-16,2025-11-12T05:02:00,29,1,2,ecommerce
2025-11-12-17,2025-11-12T01:33:00,29,1,1,ecommerce
2025-11-12-18,2025-11-12T22:16:00,25,3,2,retail
2025-11-12-19,2025-11-12T16:19:00,5,4,3,retail
2025-11-12-20,2025-11-12T18:43:00,26,1,4,ecommerce
2025-11-12-21,2025-11-12T23:36:00,9,2,5,ecommerce
2025-11-12-22,2025-11-12T17:12:00,31,3,5,retail
2025-11-12-23,2025-11-12T13:52:00,43,1,5,ecommerce
2025-11-12-24,2025-11-12T20:11:00,44,1,2,retail
2025-11-12-25,2025-11-12T01:57:00,45,2,2,ecommerce
2025-11-12-26,2025-11-12T00:12:00,23,4,1,retail
2025-11-12-27,2025-11-12T16:11:00,13,1,3,ecommerce
2025-11-12-28,2025-11-12T14:38:00,17,1,1,ecommerce
2025-11-12-29,2025-11-12T06:32:00,44,2,4,retail
2025-11-12-30,2025-11-12T16:10:00,33,1,5,ecommerce
2025-11-12-31,2025-11-12T17:03:00,46,2,4,retail
2025-11-12-32,2025-11-12T20:01:00,46,4,1,retail
2025-11-12-33,2025-11-12T17:59:00,17,3,2,ecommerce
2025-11-12-34,2025-11-12T04:26:00,30,4,2,retail
2025-11-12-35,2025-11-12T02:02:00,46,5,2,ecommerce
2025-11-12-36,2025-11-12T03:31:00,7,7,1,ecommerce
2025-11-12-37,2025-11-12T12:39:00,42,4,1,ecommerce
2025-11-12-38,2025-11-12T03:38:00,28,1,2,retail
2025-11-12-39,2025-11-12T10:03:00,11,1,1,ecommerce
2025-11-12-40,2025-11-12T09:09:00,36,1,4,retail
2025-11-12-41,2025-11-12T01:06:00,24,3,4,retail
2025-11-12-42,2025-11-12T07:04:00,38,3,2,retail
2025-11-12-43,2025-11-12T01:00:00,12,2,5,retail
2025-11-12-44,2025-11-12T03:15:00,18,1,2,ecommerce
2025-11-12-45,2025-11-12T09:10:00,32,3,5,retail
2025-11-12-46,2025-11-12T02:26:00,29,2,4,retail
2025-11-12-47,2025-11-12T07:22:00,6,1,1,ecommerce
2025-11-12-48,2025-11-12T23:23:00,1,3,1,ecommerce
2025-11-12-49,2025-11-12T19:54:00,13,3,4,retail
2025-11-12-50,2025-11-12T08:39:00,18,4,4,retail
2025-11-12-51,2025-11-12T03:51:00,29,3,4,ecommerce
2025-11-12-52,2025-11-12T08:14:00,36,4,1,retail
2025-11-12-53,2025-11-12T19:12:00,3,2,3,ecommerce
2025-11-12-54,2025-11-12T02:04:00,11,1,3,ecommerce
2025-11-12-55,2025-11-12T03:42:00,45,1,2,retail
2025-11-12-56,2025-11-12T15:46:00,45,1,2,ecommerce
2025-11-12-57,2025-11-12T06:09:00,35,3,5,retail
2025-11-12-58,2025-11-12T13:13:00,15,2,3,retail
2025-11-12-59,2025-11-12T10:11:00,50,1,2,ecommerce
2025-11-12-60,2025-11-12T14:19:00,29,2,4,ecommerce
2025-11-12-61,2025-11-12T05:51:00,30,4,3,ecommerce
2025-11-12-62,2025-11-12T07:00:00,38,1,4,ecommerce
2025-11-12-63,2025-11-12T21:16:00,48,1,4,retail
2025-11-12-64,2025-11-12T17:15:00,35,1,4,ecommerce
2025-11-12-65,2025-11-12T00:05:00,27,2,4,retail
2025-11-12-66,2025-11-12T05:47:00,3,1,5,retail
2025-11-12-67,2025-11-12T22:42:00,46,5,2,retail
2025-11-12-68,2025-11-12T05:39:00,12,1,1,ecommerce
2025-11-12-69,2025-11-12T10:12:00,16,1,5,retail
