sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-22-0,2025-10-22T13:32:00,21,5,3,retail
2025-10-22-1,2025-10-22T21:27:00,37,3,4,ecommerce
2025-10-22-2,2025-10-22T07:19:00,30,1,1,ecommerce
2025-10-22-3,2025-10-22T22:22:00,50,1,5,ecommerce
2025-10-22-4,2025-10-22T11:30:00,12,2,4,ecommerce
2025-10-22-5,2025-10-22T22:38:00,7,6,3,ecommerce
2025-10-22-6,2025-10-22T02:09:00,24,2,5,retail
2025-10-22-7,2025-10-22T03:13:00,15,3,4,retail
2025-10-22-8,2025-10-22T04:06:00,36,2,3,ecommerce
2025-10-22-9,2025-10-22T15:26:00,28,1,5,retail
2025-10-22-10,2025-10-22T17:13:00,12,1,5,retail
2025-10-22-11,2025-10-22T04:50:00,44,5,2,retail
2025-10-22-12,2025-10-22T06:46:00,47,2,2,retail
2025-10-22-13,2025-10-22T18:11:00,24,1,5,retail
2025-10-22-14,2025-10-22T23:40:00,34,3,2,retail
2025-10-22-15,2025-10-22T05:11:00,35,4,5,ecommerce
2025-10-22-16,2025-10-22T06:54:00,18,8,4,ecommerce
2025-10-22-17,2025-10-22T13:18:00,34,4,4,ecommerce
2025-10-22-18,2025-10-22T15:58:00,21,6,1,retail
2025-10-22-19,2025-10-22T08:34:00,46,6,5,ecommerce
2025-10-22-20,2025-10-22T07:07:00,47,1,1,ecommerce
2025-10-22-21,2025-10-22T04:47:00,10,1,4,retail
2025-10-22-22,2025-10-22T08:16:00,26,3,4,retail
2025-10-22-23,2025-10-22T08:29:00,23,1,1,retail
2025-10-22-24,2025-10-22T09:25:00,9,3,5,retail
2025-10-22-25,2025-10-22T07:01:00,29,2,2,ecommerce
2025-10-22-26,2025-10-22T11:10:00,1,1,5,retail
2025-10-22-27,2025-10-22T21:27:00,39,1,4,retail
2025-10-22-28,2025-10-22T22:32:00,29,2,5,ecommerce
2025-10-22-29,2025-10-22T05:14:00,5,3,3,ecommerce
2025-10-22-30,2025-10-22T01:23:00,25,3,4,ecommerce
2025-10-22-31,2025-10-22T19:58:00,11,1,4,ecommerce
