sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-16-0,2025-10-16T00:22:00,38,2,5,ecommerce
2025-10-16-1,2025-10-16T01:27:00,23,5,2,ecommerce
2025-10-16-2,2025-10-16T15:38:00,18,4,5,retail
2025-10-16-3,2025-10-16T11:54:00,46,3,5,ecommerce
2025-10-16-4,2025-10-16T17:30:00,5,3,5,ecommerce
2025-10-16-5,2025-10-16T15:41:00,46,4,2,ecommerce
2025-10-16-6,2025-10-16T22:28:00,20,3,4,ecommerce
2025-10-16-7,2025-10-16T16:06:00,39,2,2,ecommerce
2025-10-16-8,2025-10-16T04:25:00,45,1,3,ecommerce
2025-10-16-9,2025-10-16T02:18:00,3,7,1,retail
2025-10-16-10,2025-10-16T07:54:00,7,1,4,ecommerce
2025-10-16-11,2025-10-16T07:54:00,50,1,2,retail
2025-10-16-12,2025-10-16T05:56:00,47,5,4,retail
2025-10-16-13,2025-10-16T02:06:00,40,1,3,retail
2025-10-16-14,2025-10-16T01:16:00,48,6,5,retail
2025-10-16-15,2025-10-16T05:56:00,21,4,1,ecommerce
2025-10-16-16,2025-10-16T12:53:00,9,5,2,retail
2025-10-16-17,2025-10-16T08:37:00,32,2,4,ecommerce
2025-10-16-18,2025-10-16T07:41:00,13,2,5,retail
2025-10-16-19,2025-10-16T02:56:00,38,1,1,retail
2025-10-16-20,2025-10-16T06:56:00,3,4,3,ecommerce
2025-10-16-21,2025-10-16T19:23:00,35,1,1,ecommerce
2025-10-16-22,2025-10-16T06:19:00,44,2,5,ecommerce
2025-10-16-23,2025-10-16T06:29:00,14,1,5,ecommerce
2025-10-16-24,2025-10-16T17:05:00,23,1,2,retail
2025-10-16-25,2025-10-16T14:58:00,28,6,4,retail
2025-10-16-26,2025-10-16T19:25:00,6,4,1,retail
2025-10-16-27,2025-10-16T17:01:00,15,4,1,ecommerce
2025-10-16-28,2025-10-16T00:46:00,15,3,3,ecommerce
2025-10-16-29,2025-10-16T12:12:00,5,1,2,ecommerce
2025-10-16-30,2025-10-16T02:33:00,35,1,5,ecommerce
2025-10-16-31,2025-10-16T13:37:00,40,1,1,retail
2025-10-16-32,2025-10-16T19:53:00,31,8,1,retail
2025-10-16-33,2025-10-16T11:32:00,27,1,3,retail
2025-10-16-34,2025-10-16T11:25:00,49,4,3,retail
2025-10-16-35,2025-10-16T08:02:00,32,3,1,retail
2025-10-16-36,2025-10-16T11:48:00,5,5,5,retail
2025-10-16-37,2025-10-16T18:49:00,31,2,2,ecommerce
2025-10-16-38,2025-10-16T01:25:00,7,5,3,ecommerce
2025-10-16-39,2025-10-16T16:18:00,20,3,2,retail
2025-10-16-40,2025-10-16T01:53:00,2,3,5,ecommerce
2025-10-16-41,2025-10-16T23:16:00,44,1,1,ecommerce
2025-10-16-42,2025-10-16T01:46:00,25,3,4,ecommerce
2025-10-16-43,2025-10-16T18:45:00,9,1,1,ecommerce
2025-10-16-44,2025-10-16T04:01:00,40,4,2,ecommerce
2025-10-16-45,2025-10-16T14:54:00,4,2,2,retail
2025-10-16-46,2025-10-16T03:08:00,38,5,5,retail
2025-10-16-47,2025-10-16T00:30:00,47,3,2,retail
2025-10-16-48,2025-10-16T02:36:00,4,3,1,ecommerce
2025-10-16-49,2025-10-16T11:56:00,39,3,2,ecommerce
2025-10-16-50,2025-10-16T04:25:00,39,1,1,retail
2025-10-16-51,2025-10-16T08:32:00,35,4,2,ecommerce
2025-10-16-52,2025-10-16T12:11:00,15,1,3,ecommerce
2025-10-16-53,2025-10-16T22:18:00,16,3,5,ecommerce
2025-10-16-54,2025-10-16T10:53:00,45,2,3,ecommerce
2025-10-16-55,2025-10-16T21:13:00,32,2,3,retail
2025-10-16-56,2025-10-16T06:56:00,9,4,3,retail
2025-10-16-57,2025-10-16T04:11:00,24,1,2,retail
2025-10-16-58,2025-10-16T08:01:00,45,1,1,retail
2025-10-16-59,2025-10-16T17:01:00,3,4,3,ecommerce
2025-10-16-60,2025-10-16T20:04:00,25,1,1,ecommerce
2025-10-16-61,2025-10-16T20:48:00,25,7,4,retail
2025-10-16-62,2025-10-16T13:03:00,25,1,4,retail
2025-10-16-63,2025-10-16T22:31:00,28,3,5,retail
2025-10-16-64,2025-10-16T22:32:00,20,6,1,ecommerce
2025-10-16-65,2025-10-16T08:57:00,49,3,5,retail
2025-10-16-66,2025-10-16T00:56:00,22,2,4,retail
2025-10-16-67,2025-10-16T03:43:00,36,1,4,ecommerce
2025-10-16-68,2025-10-16T18:15:00,30,1,5,ecommerce
2025-10-16-69,2025-10-16T05:32:00,25,4,4,retail
2025-10-16-70,2025-10-16T04:30:00,1,2,3,retail
2025-10-16-71,2025-10-16T08:31:00,50,5,5,ecommerce
2025-10-16-72,2025-10-16T11:31:00,37,1,3,ecommerce
2025-10-16-73,2025-10-16T22:30:00,17,4,5,retail
2025-10-16-74,2025-10-16T04:14:00,20,1,3,retail
2025-10-16-75,2025-10-16T15:08:00,30,2,1,ecommerce
2025-10-16-76,2025-10-16T00:18:00,30,4,5,retail
2025-10-16-77,2025-10-16T13:56:00,4,3,5,retail
2025-10-16-78,2025-10-16T09:26:00,40,1,4,retail
2025-10-16-79,2025-10-16T08:48:00,50,1,3,ecommerce
2025-10-16-80,2025-10-16T16:53:00,9,3,5,retail
2025-10-16-81,2025-10-16T07:56:00,8,4,1,retail
2025-10-16-82,2025-10-16T23:21:00,33,4,1,retail
2025-10-16-83,2025-10-16T02:04:00,46,1,3,ecommerce
2025-10-16-84,2025-10-16T00:33:00,44,5,5,retail
2025-10-16-85,2025-10-16T20:29:00,16,1,3,retail
